place,name,blkgrps,population,households,alltransit_performance_score
"""2406800""","""Berlin""",1.24,2003.48,805.09,1.9
"""2406925""","""Berwyn Heights""",2.08,3386.38,973.20,7.7
"""2407125""","""Bethesda""",48.63,66507.41,27069.17,8.0
"""2407200""","""Betterton""",0.07,96.52,32.83,0.0
"""2407285""","""Bier""",0.08,95.95,36.39,0.6
"""2407375""","""Big Pool""",0.01,8.05,3.23,0.0
"""2407400""","""Big Spring""",0.01,12.45,4.24,0.0
"""2407625""","""Bishopville""",0.16,244.94,82.18,0.0
"""2407675""","""Bivalve""",0.12,128.72,43.36,0.0
"""2407850""","""Bladensburg""",4.26,7673.86,2566.68,7.1
"""2408050""","""Bloomington""",0.02,18.18,6.73,0.0
"""2408625""","""Boonsboro""",0.85,1560.67,667.83,0.0
"""2408775""","""Bowie""",31.13,47427.23,16954.97,4.2
"""2408800""","""Bowleys Quarters""",3.09,5095.86,2099.00,1.7
"""2408850""","""Bowling Green""",0.53,1315.86,248.76,1.5
"""2408862""","""Bowmans Addition""",0.98,574.10,241.16,0.1
"""2409100""","""Braddock Heights""",2.41,2117.62,812.59,0.0
"""2409325""","""Brandywine""",2.33,7710.18,2306.19,1.5
"""2409400""","""Breathedsville""",0.05,77.68,26.25,0.0
"""2409500""","""Brentwood""",2.08,3373.11,977.64,8.7
"""2410150""","""Brock Hall""",5.48,12328.74,3901.67,2.9
"""2410225""","""Brookeville""",0.08,130.09,41.14,2.6
"""2410475""","""Brooklyn Park""",10.97,14773.93,5301.11,6.3
"""2410500""","""Brookmont""",1.62,3507.80,1236.52,5.7
"""2410575""","""Brookview""",0.00,0.86,0.36,0.0
"""2410650""","""Broomes Island""",0.05,178.88,54.31,0.5
"""2410800""","""Brownsville""",0.02,39.95,15.53,0.9
"""2410900""","""Brunswick""",6.16,4740.38,1788.05,3.0
"""2410925""","""Bryans Road""",2.75,5432.53,2045.86,1.5
"""2410950""","""Bryantown""",0.22,564.87,184.43,0.9
"""2411050""","""Buckeystown""",0.18,152.16,55.84,0.7
"""2411400""","""Burkittsville""",0.04,47.75,19.34,0.0
"""2411750""","""Burtonsville""",3.64,10748.37,3123.53,4.3
"""2411900""","""Butlertown""",0.06,40.40,14.30,0.4
"""2412075""","""Cabin John""",1.24,2374.55,955.46,3.5
