place,name,blkgrps,population,households,alltransit_performance_score
"""2128918""","""Franklin""",4.92,6216.78,2251.46,0.0
"""2129080""","""Fredonia""",0.02,13.28,5.33,0.0
"""2129134""","""Freeburn""",0.13,99.13,45.15,0.0
"""2129260""","""Frenchburg""",0.02,23.96,9.17,0.0
"""2129566""","""Fulton""",2.21,1641.71,599.78,0.4
"""2129872""","""Gamaliel""",0.03,23.41,9.48,0.0
"""2130232""","""Garrison""",0.10,149.14,58.81,0.0
"""2130700""","""Georgetown""",14.13,22226.60,8454.16,1.0
"""2130718""","""Germantown""",0.00,4.68,1.97,0.0
"""2130808""","""Ghent""",0.05,45.35,16.15,0.0
"""2130880""","""Gilbertsville""",0.14,152.11,57.11,0.0
"""2131114""","""Glasgow""",10.62,11249.28,4862.32,0.0
"""2131204""","""Glencoe""",0.09,173.52,57.35,0.0
"""2131348""","""Glenview""",0.42,491.04,259.88,1.3
"""2131402""","""Glenview Hills""",0.12,127.83,50.07,1.3
"""2131420""","""Glenview Manor""",0.16,195.77,70.10,3.7
"""2131870""","""Goose Creek""",0.25,181.24,73.13,0.7
"""2131960""","""Goshen""",0.21,365.57,127.88,0.0
"""2132032""","""Gracey""",0.01,6.89,2.61,0.0
"""2132212""","""Grand Rivers""",0.21,230.69,114.59,0.0
"""2132428""","""Gratz""",0.01,6.41,2.67,0.0
"""2132523""","""Graymoor-Devondale""",1.60,2969.11,1221.12,5.4
"""2132572""","""Grayson""",1.22,1923.04,678.59,0.0
"""2132968""","""Greensburg""",0.72,1121.73,464.75,0.0
"""2132986""","""Green Spring""",0.20,527.87,190.84,1.1
"""2133004""","""Greenup""",1.01,1072.17,447.25,0.0
"""2133022""","""Greenville""",2.25,2344.91,966.96,0.0
"""2133562""","""Guthrie""",0.07,124.29,51.46,0.0
"""2134390""","""Hanson""",0.11,216.60,83.01,0.0
"""2134534""","""Hardin""",0.04,53.97,20.13,0.0
"""2134552""","""Hardinsburg""",0.14,304.54,122.22,0.0
"""2134660""","""Hardyville""",0.03,33.24,10.57,0.0
"""2134732""","""Harlan""",0.28,268.01,113.20,0.0
