place,name,blkgrps,population,households,alltransit_performance_score
"""0560380""","""Roe""",0.00,1.92,0.93,0.0
"""0560410""","""Rogers""",30.07,56366.86,20255.06,1.7
"""0560470""","""Roland""",0.26,340.12,143.26,0.5
"""0560590""","""Rondo""",0.02,17.03,7.44,0.0
"""0560770""","""Rose Bud""",0.19,314.73,121.26,0.0
"""0561040""","""Rosston""",0.05,67.78,26.01,0.0
"""0561460""","""Rudy""",0.16,245.06,92.02,0.0
"""0561640""","""Russell""",0.01,12.97,4.99,0.0
"""0561670""","""Russellville""",13.92,25954.19,9741.29,0.0
"""0561730""","""Rye""",0.05,53.85,20.91,0.0
"""0561940""","""St. Charles""",0.01,4.10,1.69,0.0
"""0561970""","""St. Francis""",0.01,5.04,1.95,0.0
"""0562030""","""St. Joe""",0.02,12.92,6.53,0.0
"""0562060""","""St. Paul""",0.00,1.54,0.77,0.0
"""0562150""","""Salem""",0.15,182.19,80.16,0.0
"""0562210""","""Salem""",1.10,2399.21,884.31,0.0
"""0562240""","""Salesville""",0.22,264.73,128.43,0.0
"""0562900""","""Scott""",0.06,94.30,34.56,0.0
"""0562960""","""Scranton""",0.01,18.39,6.43,0.0
