place,name,blkgrps,population,households,alltransit_performance_score
"""0838370""","""Idaho Springs""",0.25,461.78,219.55,0.7
"""0838425""","""Idalia""",0.00,0.13,0.04,0.0
"""0838480""","""Idledale""",0.02,29.39,12.03,0.9
"""0838535""","""Ignacio""",0.11,210.49,78.14,0.0
"""0838590""","""Iliff""",0.00,1.02,0.39,0.0
"""0838810""","""Indian Hills""",0.96,1014.02,368.41,0.3
"""0838910""","""Inverness""",0.52,828.12,427.54,7.7
"""0839160""","""Jackson Lake""",0.02,15.87,6.90,0.0
"""0839195""","""Jamestown""",0.01,10.81,5.35,0.0
"""0839250""","""Jansen""",0.01,13.49,5.69,0.3
"""0839745""","""Joes""",0.00,2.16,0.93,0.0
"""0839800""","""Johnson Village""",0.11,294.00,76.07,0.0
"""0839855""","""Johnstown""",1.95,5949.62,2127.21,0.3
"""0839965""","""Julesburg""",0.24,167.79,69.28,0.0
"""0840185""","""Keenesburg""",0.01,22.62,8.77,0.0
"""0840377""","""Ken Caryl""",24.00,33087.00,12969.00,2.2
"""0840515""","""Kersey""",1.03,617.41,250.66,0.0
"""0840550""","""Keystone""",0.83,643.11,234.63,1.4
"""0840570""","""Kim""",0.00,0.10,0.05,0.0
"""0840790""","""Kiowa""",0.01,17.17,6.51,0.0
"""0840900""","""Kirk""",0.01,4.25,1.83,0.0
"""0841010""","""Kit Carson""",0.00,0.48,0.17,0.0
"""0841065""","""Kittredge""",0.84,450.08,175.81,0.0
"""0841560""","""Kremmling""",0.27,535.41,194.20,0.0
"""0841835""","""Lafayette""",10.49,20477.24,8655.19,5.8
"""0842000""","""Laird""",0.00,0.22,0.07,0.0
"""0842055""","""La Jara""",0.00,4.26,1.70,0.0
"""0842110""","""La Junta""",4.57,4407.33,1746.14,0.9
"""0842165""","""La Junta Gardens""",0.15,81.31,37.17,0.6
"""0842330""","""Lake City""",0.00,0.61,0.27,0.0
"""0842495""","""Lakeside""",0.58,544.16,206.52,7.0
"""0843000""","""Lakewood""",110.95,150177.90,64345.78,6.4
"""0843110""","""Lamar""",7.34,6590.58,2708.87,0.9
"""0843220""","""Laporte""",2.45,2022.44,927.90,0.0
"""0843550""","""Larkspur""",0.04,113.58,44.11,0.0
"""0843605""","""La Salle""",0.17,297.21,92.98,0.0
"""0843660""","""Las Animas""",1.22,1269.47,399.88,0.0
"""0844100""","""La Veta""",0.09,82.72,45.15,0.0
"""0844270""","""Lazy Acres""",0.38,1239.14,503.64,2.5
"""0844320""","""Leadville""",3.07,2130.11,1048.28,1.8
"""0844375""","""Leadville North""",1.61,1458.63,663.74,1.4
"""0844595""","""Lewis""",0.01,8.85,4.25,0.0
"""0844695""","""Leyner""",0.03,47.16,17.91,2.1
"""0844980""","""Limon""",0.30,171.12,80.05,0.0
"""0845145""","""Lincoln Park""",3.49,3194.75,1509.08,0.0
"""0845255""","""Littleton""",30.16,44142.20,19089.63,7.3
"""0845530""","""Lochbuie""",1.02,3777.93,1159.13,0.2
"""0845680""","""Loghill Village""",0.04,41.67,18.15,0.0
"""0845695""","""Log Lane Village""",0.02,36.20,14.71,0.1
"""0845750""","""Loma""",0.06,174.82,66.52,0.0
"""0845955""","""Lone Tree""",7.21,15109.75,5949.53,5.7
"""0845970""","""Longmont""",48.90,83902.63,32109.95,4.3
"""0846355""","""Louisville""",10.85,19285.83,7668.84,5.2
"""0846410""","""Louviers""",0.06,156.93,50.99,1.0
"""0846465""","""Loveland""",36.07,65591.83,27126.43,2.2
"""0847015""","""Lynn""",0.00,3.32,1.45,0.0
"""0847070""","""Lyons""",1.02,650.06,290.85,2.1
"""0847345""","""McCoy""",0.00,0.87,0.24,0.5
"""0848060""","""Manassa""",0.02,42.96,13.29,0.0
"""0848115""","""Mancos""",0.00,10.20,3.88,0.0
"""0848445""","""Manitou Springs""",2.00,3073.31,1485.22,4.0
"""0848500""","""Manzanola""",0.00,0.29,0.13,0.0
"""0848555""","""Marble""",0.00,0.34,0.14,0.0
"""0849325""","""Maybell""",0.00,0.10,0.04,0.0
"""0849490""","""Maysville""",0.08,110.60,47.51,0.0
"""0849600""","""Mead""",0.76,2069.98,715.37,0.0
"""0849875""","""Meeker""",1.46,2020.25,727.48,0.0
"""0850012""","""Meridian""",0.26,611.16,324.25,7.6
"""0850040""","""Merino""",0.00,0.67,0.26,0.0
"""0850380""","""Midland""",0.03,22.03,9.37,0.0
"""0850480""","""Milliken""",3.31,5146.77,1750.34,0.0
"""0850920""","""Minturn""",0.06,95.99,30.42,2.5
"""0851250""","""Moffat""",0.01,3.69,1.84,0.0
"""0851635""","""Monte Vista""",1.29,1476.51,609.89,0.0
"""0851690""","""Montezuma""",0.00,0.51,0.29,1.3
"""0851745""","""Montrose""",13.91,16538.26,7119.28,0.0
"""0851800""","""Monument""",1.34,5451.54,1816.51,0.5
"""0851975""","""Morgan Heights""",0.00,2.43,0.86,0.0
"""0852075""","""Morrison""",0.34,1046.15,352.24,2.0
"""0852210""","""Mountain Meadows""",0.12,122.49,51.17,1.3
"""0852350""","""Mountain View""",0.84,522.73,252.96,7.6
"""0852550""","""Mountain Village""",0.30,484.13,203.98,0.0
"""0852570""","""Mount Crested Butte""",1.00,1018.07,456.02,1.3
"""0852820""","""Mulford""",0.02,25.67,9.03,1.6
"""0853120""","""Naturita""",0.00,0.80,0.38,0.0
"""0853175""","""Nederland""",0.73,616.82,278.34,2.0
"""0853395""","""New Castle""",0.95,2530.84,833.33,2.1
"""0853780""","""Niwot""",1.16,2535.14,961.55,2.7
"""0853875""","""No Name""",0.00,1.02,0.32,1.2
"""0853945""","""Norrie""",0.00,0.30,0.13,2.9
"""0854330""","""Northglenn""",27.61,37034.57,13390.36,5.0
"""0854495""","""North La Junta""",0.40,208.00,95.08,0.6
"""0854750""","""North Washington""",1.55,1673.77,720.42,5.2
"""0854880""","""Norwood""",0.00,0.60,0.23,0.0
"""0854935""","""Nucla""",0.00,2.61,1.26,0.0
"""0855045""","""Nunn""",0.01,12.77,5.07,0.0
"""0855155""","""Oak Creek""",0.00,2.92,1.32,0.0
"""0855540""","""Olathe""",0.30,656.18,208.52,0.0
"""0855705""","""Olney Springs""",0.01,17.92,2.73,0.0
"""0855870""","""Ophir""",0.00,0.62,0.32,0.0
"""0855925""","""Orchard""",0.00,0.83,0.36,0.0
"""0855980""","""Orchard City""",0.91,1415.15,620.21,0.0
"""0856035""","""Orchard Mesa""",4.29,6442.83,2576.45,1.9
"""0856145""","""Ordway""",0.03,52.62,12.92,0.0
"""0856365""","""Otis""",0.00,0.88,0.40,0.0
"""0856420""","""Ouray""",0.01,8.68,4.11,0.0
"""0856475""","""Ovid""",0.00,3.64,1.44,0.0
"""0856695""","""Padroni""",0.00,3.28,1.25,0.0
"""0856860""","""Pagosa Springs""",0.17,240.51,111.04,0.0
"""0856970""","""Palisade""",1.11,1493.09,637.24,2.6
"""0857025""","""Palmer Lake""",0.46,1226.74,482.23,1.0
"""0857245""","""Paoli""",0.00,1.68,0.67,0.0
"""0857300""","""Paonia""",0.21,196.82,91.68,0.0
"""0857400""","""Parachute""",0.02,28.54,11.53,0.7
"""0857445""","""Paragon Estates""",0.47,624.39,263.85,5.3
"""0857630""","""Parker""",23.57,47606.59,16474.58,1.6
"""0857850""","""Parshall""",0.00,0.28,0.12,0.0
"""0858235""","""Peetz""",0.00,0.49,0.18,0.0
"""0858400""","""Penrose""",1.98,1491.09,628.72,0.0
"""0858510""","""Peoria""",0.10,147.90,46.93,0.0
