place,name,blkgrps,population,households,alltransit_performance_score
"""5119571""","""County Center""",1.85,4671.14,1381.67,2.4
"""5119600""","""Courtland""",0.02,67.16,25.71,0.0
"""5119728""","""Covington""",7.00,5675.00,2399.00,1.3
"""5119904""","""Craigsville""",0.11,83.17,34.90,0.0
"""5120160""","""Crewe""",1.08,1288.59,495.62,0.0
"""5120240""","""Crimora""",0.52,644.51,267.61,0.0
"""5120436""","""Crosspointe""",3.77,5873.82,1778.99,0.6
"""5120560""","""Crozet""",1.95,4866.80,1861.10,1.0
"""5120752""","""Culpeper""",4.04,9314.29,3438.06,1.5
"""5120768""","""Cumberland""",0.09,122.78,50.85,0.0
"""5121008""","""Dahlgren""",0.18,445.54,165.55,0.0
"""5121016""","""Dahlgren Center""",1.00,597.00,169.00,0.0
"""5121088""","""Dale City""",37.64,72422.08,20470.82,3.3
"""5121152""","""Daleville""",0.44,881.86,408.60,0.0
"""5121184""","""Damascus""",0.07,80.77,35.18,0.0
"""5121312""","""Dante""",0.55,363.88,170.94,0.0
"""5121344""","""Danville""",39.00,41911.00,18517.00,0.1
"""5121648""","""Dayton""",0.48,593.79,232.66,0.3
"""5121776""","""Deep Creek""",0.02,20.51,10.67,0.0
"""5121872""","""Deerfield""",0.02,15.04,6.83,0.0
"""5122064""","""Deltaville""",1.01,1125.94,525.32,0.0
"""5122160""","""Dendron""",0.09,93.83,37.05,0.0
"""5122560""","""Dillwyn""",0.03,65.61,10.88,0.4
"""5122976""","""Dooms""",0.28,431.32,176.00,0.0
"""5123376""","""Drakes Branch""",0.11,167.98,53.47,0.0
"""5123392""","""Dranesville""",7.83,12043.43,3943.13,3.2
"""5123408""","""Draper""",0.18,147.66,59.69,0.0
"""5123584""","""Dryden""",0.93,914.14,346.27,0.0
"""5123648""","""Dublin""",1.60,1513.51,670.44,1.0
"""5123680""","""Duffield""",0.03,37.81,12.39,0.0
"""5123732""","""Dulles Town Center""",2.72,3822.54,1463.01,4.8
"""5123744""","""Dumbarton""",5.27,8760.86,3503.30,6.6
"""5123760""","""Dumfries""",3.17,4999.27,1656.76,4.2
"""5123952""","""Dungannon""",0.02,10.78,3.94,0.0
"""5123984""","""Dunn Loring""",4.70,11006.50,3617.98,8.2
"""5124496""","""East Highland Park""",9.00,15276.00,6124.00,4.3
"""5124544""","""East Lexington""",0.39,482.09,221.75,1.3
"""5124752""","""Eastville""",0.02,20.15,7.05,0.0
"""5124816""","""Ebony""",0.12,155.22,58.13,0.0
"""5125008""","""Edinburg""",0.12,172.82,66.09,0.0
"""5125408""","""Elkton""",0.54,985.67,422.87,0.0
"""5125488""","""Elliston""",0.13,206.02,62.53,0.0
"""5125792""","""Emory""",0.68,1100.79,264.08,0.0
"""5125808""","""Emporia""",7.00,5495.00,2119.00,0.0
"""5125877""","""Enon""",2.15,4083.29,1562.66,0.0
"""5125968""","""Esmont""",0.11,168.85,58.62,0.4
"""5126128""","""Ettrick""",4.58,5129.78,1170.98,3.5
"""5126384""","""Ewing""",0.15,141.43,67.58,0.0
"""5126416""","""Exmore""",0.58,649.74,283.84,0.0
"""5126496""","""Fairfax""",17.00,23580.00,8499.00,6.5
"""5126592""","""Fairfax Station""",6.19,11426.00,3810.18,2.9
"""5126701""","""Fair Lakes""",5.66,9086.49,3472.83,5.8
"""5126736""","""Fairlawn""",1.53,2520.34,1087.50,2.0
"""5126875""","""Fair Oaks""",19.68,33082.77,13708.80,6.0
"""5126944""","""Fairview""",0.04,82.18,29.44,0.0
"""5127040""","""Fairview Beach""",0.01,74.18,23.63,0.0
"""5127200""","""Falls Church""",8.00,13843.00,5308.00,8.6
"""5127264""","""Falmouth""",2.55,4146.79,1526.48,2.4
"""5127296""","""Fancy Gap""",0.20,180.86,83.18,0.0
"""5127440""","""Farmville""",3.14,4826.92,1100.15,0.0
"""5127712""","""Ferrum""",0.42,735.52,279.37,0.4
"""5127744""","""Fieldale""",0.74,495.13,234.08,0.0
"""5127824""","""Fincastle""",0.01,19.83,7.59,0.0
"""5127968""","""Fishersville""",3.20,5272.14,1926.29,0.0
"""5128496""","""Flint Hill""",0.04,62.55,25.18,0.0
"""5128528""","""Floris""",4.46,7825.01,2430.78,3.0
"""5128544""","""Floyd""",0.01,29.27,12.19,0.0
"""5128688""","""Forest""",3.61,9860.56,3926.92,0.9
"""5129008""","""Fort Belvoir""",3.28,6925.25,1677.69,5.2
"""5129040""","""Fort Chiswell""",0.74,808.46,312.60,0.0
"""5129136""","""Fort Hunt""",11.22,16682.47,5894.05,4.7
"""5129152""","""Fort Lee""",3.10,4493.15,1113.93,0.1
"""5129552""","""Franconia""",12.55,20461.21,7491.61,7.5
"""5129600""","""Franklin""",6.00,8334.00,3470.00,0.0
"""5129628""","""Franklin Farm""",11.19,19731.70,6175.44,3.9
"""5129744""","""Fredericksburg""",16.00,28135.00,10419.00,4.3
"""5129840""","""Free Union""",0.09,168.28,71.13,0.0
"""5129920""","""Fries""",0.83,377.33,179.16,0.0
"""5129968""","""Front Royal""",10.68,12792.58,4754.53,0.0
"""5130176""","""Gainesville""",5.86,13164.93,4082.02,0.2
"""5130208""","""Galax""",8.00,6788.00,2837.00,0.0
"""5130384""","""Gargatha""",0.17,137.25,68.54,0.0
"""5130480""","""Gasburg""",0.18,136.32,64.75,0.0
"""5130496""","""Gate City""",0.66,785.20,322.21,0.0
"""5130618""","""George Mason""",2.98,9640.57,1667.75,3.5
"""5131056""","""Glade Spring""",0.08,148.60,57.07,0.0
"""5131136""","""Glasgow""",0.49,611.98,231.76,0.0
"""5131200""","""Glen Allen""",7.44,15524.22,5935.13,0.0
"""5131376""","""Glen Lyn""",0.06,51.15,19.16,0.0
"""5131488""","""Glenvar""",0.52,698.15,274.61,0.0
